Date,Open,High,Low,Close,Adj Close,Volume
2022-04-18,306000.0,308000.0,305000.0,306500.0,303301.6875,209787
2022-04-19,308000.0,314000.0,307500.0,312000.0,308744.25,371024
2022-04-20,315500.0,317000.0,312000.0,315500.0,312207.78125,496286
2022-04-21,310500.0,311000.0,306000.0,309500.0,306270.375,803990
2022-04-22,302000.0,304000.0,299500.0,300000.0,296869.53125,1166406
2022-04-25,292500.0,295000.0,288000.0,288500.0,285489.5,823308
2022-04-26,288500.0,291500.0,285000.0,287000.0,284005.15625,804555
2022-04-27,279500.0,282000.0,277000.0,280500.0,277572.96875,875090
2022-04-28,286000.0,286000.0,278500.0,280500.0,277572.96875,547958
2022-04-29,282500.0,287500.0,281500.0,286500.0,283510.375,540274
2022-05-02,281000.0,282500.0,279000.0,281000.0,278067.78125,509250
2022-05-03,280500.0,284000.0,280000.0,282000.0,279057.34375,419535
2022-05-04,282000.0,287000.0,279500.0,282000.0,279057.34375,394212
2022-05-06,272500.0,275000.0,268000.0,272000.0,269161.6875,787063
2022-05-10,269000.0,277500.0,269000.0,276000.0,273119.9375,732705
2022-05-11,273500.0,279000.0,273000.0,279000.0,276088.65625,473201
2022-05-12,273500.0,276000.0,270000.0,270000.0,267182.53125,611860
2022-05-13,272000.0,275000.0,269500.0,274500.0,271635.5625,474153
2022-05-16,278000.0,279000.0,273000.0,273500.0,270646.0,385763
2022-05-17,273500.0,276000.0,272000.0,275500.0,272625.125,430794
2022-05-18,279500.0,280500.0,275000.0,276500.0,273614.6875,536493
2022-05-19,268500.0,273000.0,266500.0,271500.0,268666.875,625683
2022-05-20,270000.0,277000.0,269000.0,275000.0,272130.375,468832
2022-05-23,275000.0,278000.0,273500.0,277500.0,274604.25,317519
2022-05-24,275000.0,275500.0,266000.0,266000.0,263224.28125,574617
2022-05-25,266500.0,268500.0,262500.0,266000.0,263224.28125,533307
2022-05-26,269500.0,272500.0,266000.0,266000.0,263224.28125,541194
2022-05-27,271000.0,272000.0,268500.0,270000.0,267182.53125,481191
2022-05-30,274000.0,282500.0,273500.0,281000.0,278067.78125,751170
2022-05-31,281500.0,289500.0,277500.0,288000.0,284994.71875,1515701
2022-06-02,290500.0,291000.0,284000.0,290000.0,286973.84375,608586
2022-06-03,293500.0,294500.0,286000.0,287500.0,284499.9375,470483
2022-06-07,282500.0,284000.0,276000.0,278000.0,275099.09375,660801
2022-06-08,279500.0,280000.0,274500.0,278000.0,275099.09375,400681
2022-06-09,275500.0,277500.0,269000.0,273000.0,270151.25,753205
2022-06-10,269000.0,274500.0,268500.0,270000.0,267182.53125,497525
2022-06-13,262000.0,263000.0,254000.0,254000.0,251349.5,928643
2022-06-14,246000.0,255500.0,245000.0,253000.0,250359.953125,731127
2022-06-15,250000.0,252000.0,241500.0,244500.0,241948.640625,751618
2022-06-16,249000.0,251000.0,239500.0,240000.0,237495.609375,737844
2022-06-17,232500.0,241500.0,232500.0,237500.0,235021.6875,990192
2022-06-20,239500.0,241000.0,230000.0,234000.0,231558.203125,719666
2022-06-21,236000.0,241500.0,234500.0,239500.0,237000.8125,526317
2022-06-22,239500.0,239500.0,227000.0,229000.0,226610.390625,894578
2022-06-23,229000.0,239500.0,229000.0,234000.0,231558.203125,894526
2022-06-24,238500.0,250000.0,236000.0,247500.0,244917.34375,990710
2022-06-27,247500.0,253500.0,244500.0,249000.0,246401.6875,634239
2022-06-28,248500.0,253000.0,246000.0,252500.0,249865.171875,460119
2022-06-29,246500.0,249000.0,244500.0,246500.0,243927.765625,464699
2022-06-30,241500.0,245000.0,236500.0,240000.0,237495.609375,764891
2022-07-01,240000.0,242500.0,233500.0,237000.0,234526.90625,527033
2022-07-04,237500.0,240000.0,230500.0,235000.0,232547.765625,512776
2022-07-05,238500.0,248500.0,237000.0,243000.0,240464.296875,654854
2022-07-06,240000.0,249500.0,236500.0,243500.0,240959.078125,875386
2022-07-07,246000.0,249000.0,243000.0,245000.0,242443.421875,547620
2022-07-08,247000.0,252500.0,246000.0,249000.0,246401.6875,652395
2022-07-11,246000.0,248000.0,238500.0,240500.0,237990.390625,554603
2022-07-12,236500.0,237500.0,230500.0,233500.0,231063.421875,601679
2022-07-13,232000.0,239000.0,232000.0,237500.0,235021.6875,451619
2022-07-14,232000.0,236000.0,231000.0,233500.0,231063.421875,611226
2022-07-15,234500.0,234500.0,228000.0,231000.0,228589.515625,826920
2022-07-18,234000.0,247000.0,233000.0,246500.0,243927.765625,986963
2022-07-19,242500.0,244000.0,240000.0,243500.0,240959.078125,350932
2022-07-20,251000.0,253500.0,244500.0,246000.0,243432.984375,635582
2022-07-21,248500.0,256500.0,246500.0,250500.0,247886.046875,567875
2022-07-22,250000.0,253500.0,247000.0,250000.0,247391.25,465586
2022-07-25,248000.0,249000.0,244000.0,248000.0,245412.125,380368
2022-07-26,244500.0,245000.0,240500.0,245000.0,242443.421875,432397
2022-07-27,247500.0,247500.0,241000.0,246000.0,243432.984375,576997
2022-07-28,251000.0,255000.0,245500.0,247000.0,244422.5625,564324
2022-07-29,252000.0,262000.0,251500.0,259000.0,256297.328125,1105156
2022-08-01,260500.0,261500.0,256500.0,259000.0,256297.328125,532517
2022-08-02,260500.0,260500.0,254000.0,259000.0,256297.328125,551218
2022-08-03,256000.0,271000.0,255000.0,269000.0,266192.96875,831121
2022-08-04,272500.0,278000.0,271000.0,273500.0,270646.0,960547
2022-08-05,277500.0,281000.0,265500.0,267000.0,264213.84375,949836
2022-08-08,261000.0,261500.0,257000.0,258500.0,255802.546875,940226
2022-08-09,261000.0,267000.0,259500.0,265000.0,262234.71875,529474
2022-08-10,262500.0,266000.0,261000.0,262000.0,259266.03125,317975
2022-08-11,269500.0,271000.0,266000.0,267500.0,264708.65625,517715
2022-08-12,267500.0,269500.0,265000.0,265500.0,262729.53125,402713
2022-08-16,268500.0,269000.0,258000.0,259500.0,256792.109375,864710
2022-08-17,259000.0,260000.0,254500.0,258000.0,255307.765625,433453
2022-08-18,254000.0,256000.0,249000.0,250000.0,247391.25,788467
2022-08-19,250500.0,251000.0,246000.0,248000.0,245412.125,382703
2022-08-22,245000.0,247000.0,241500.0,245500.0,242938.203125,340467
2022-08-23,243500.0,244500.0,240000.0,241000.0,238485.171875,400035
2022-08-24,242000.0,243500.0,240500.0,241500.0,238979.953125,344838
2022-08-25,243000.0,248500.0,242000.0,244500.0,241948.640625,347778
2022-08-26,246000.0,246500.0,241500.0,242000.0,239474.734375,306637
2022-08-29,232500.0,235500.0,231500.0,234000.0,231558.203125,610295
2022-08-30,234500.0,239500.0,234500.0,238000.0,235516.46875,306143
2022-08-31,234500.0,240500.0,232500.0,240000.0,237495.609375,424718
2022-09-01,236000.0,238000.0,233000.0,236000.0,233537.328125,410984
2022-09-02,237500.0,239000.0,232500.0,234000.0,231558.203125,374672
2022-09-05,233500.0,238000.0,233500.0,236000.0,233537.328125,327916
2022-09-06,237500.0,237500.0,233500.0,235000.0,232547.765625,240015
2022-09-07,233500.0,233500.0,228000.0,231500.0,229084.296875,480805
2022-09-08,233000.0,234500.0,228500.0,231500.0,229084.296875,542651
2022-09-13,236000.0,239500.0,235500.0,238500.0,236011.25,510894
2022-09-14,228500.0,231000.0,226000.0,230000.0,227599.953125,552863
2022-09-15,231000.0,231000.0,225500.0,225500.0,223146.90625,525459
2022-09-16,221500.0,223000.0,219500.0,220000.0,217704.296875,777712
2022-09-19,219500.0,221000.0,217000.0,218000.0,215725.171875,502182
2022-09-20,220500.0,222000.0,218000.0,218000.0,215725.171875,240498
2022-09-21,216500.0,217000.0,212000.0,213000.0,210777.34375,493972
2022-09-22,207500.0,209500.0,204000.0,206500.0,204345.171875,693460
2022-09-23,207500.0,212500.0,207500.0,210500.0,208303.421875,655441
2022-09-26,205500.0,208000.0,204000.0,204500.0,202366.046875,513342
2022-09-27,202500.0,206000.0,199000.0,204500.0,202366.046875,641394
2022-09-28,202500.0,203500.0,198000.0,200500.0,198407.78125,579635
2022-09-29,203000.0,205000.0,196000.0,196500.0,195340.015625,612278
2022-09-30,191500.0,198000.0,190500.0,193500.0,192357.71875,924294
2022-10-04,192000.0,192000.0,175500.0,176500.0,175458.0625,3753785
2022-10-05,170500.0,176000.0,164000.0,164000.0,163031.859375,6634375
2022-10-06,163500.0,169000.0,163000.0,167000.0,166014.140625,3477299
2022-10-07,164000.0,167500.0,159500.0,160000.0,159055.46875,2596863
2022-10-11,156500.0,159500.0,156000.0,158500.0,157564.328125,1835014
2022-10-12,158500.0,164500.0,158000.0,162000.0,161043.671875,1515631
2022-10-13,160500.0,161000.0,155000.0,158500.0,157564.328125,1487183
2022-10-14,163500.0,168500.0,163000.0,165500.0,164523.0,1568930
2022-10-17,162500.0,168000.0,160500.0,167000.0,166014.140625,1436527
2022-10-18,170500.0,173000.0,169000.0,172500.0,171481.6875,1414552
2022-10-19,172500.0,173500.0,168500.0,168500.0,167505.296875,1172766
2022-10-20,168000.0,168500.0,163000.0,168500.0,167505.296875,1098598
2022-10-21,165000.0,168000.0,164000.0,166000.0,165020.046875,749769
2022-10-24,169000.0,170000.0,163000.0,164000.0,163031.859375,888373
2022-10-25,164500.0,167000.0,164000.0,165500.0,164523.0,547041
2022-10-26,165000.0,165000.0,159000.0,159500.0,158558.421875,1352211
2022-10-27,159000.0,162000.0,156000.0,161000.0,160049.578125,1058992
2022-10-28,158000.0,161000.0,157000.0,160000.0,159055.46875,777329
2022-10-31,163500.0,170500.0,161500.0,169500.0,168499.390625,1585289
2022-11-01,168000.0,171000.0,166500.0,170500.0,169493.484375,768757
2022-11-02,170000.0,177000.0,169000.0,174000.0,172972.828125,1585072
2022-11-03,168500.0,170500.0,166000.0,169000.0,168002.34375,1017930
2022-11-04,167500.0,174500.0,167500.0,174000.0,172972.828125,1248339
2022-11-07,177000.0,178000.0,168000.0,169000.0,168002.34375,2128304
2022-11-08,172000.0,179000.0,171000.0,177500.0,176452.15625,2549625
2022-11-09,178500.0,183000.0,177500.0,180000.0,178937.40625,1596245
2022-11-10,177500.0,180000.0,176000.0,176000.0,174961.015625,975484
2022-11-11,189000.0,196500.0,186000.0,193500.0,192357.71875,3312709
2022-11-14,194000.0,194500.0,188000.0,188500.0,187387.21875,1776156
2022-11-15,190000.0,192500.0,188000.0,192000.0,190866.5625,889734
2022-11-16,194000.0,194500.0,187000.0,189500.0,188381.328125,1156594
2022-11-17,188000.0,189500.0,186500.0,188000.0,186890.171875,825254
2022-11-18,187500.0,190000.0,184500.0,185500.0,184404.9375,784241
2022-11-21,186000.0,187500.0,181000.0,182500.0,181422.65625,614738
2022-11-22,181500.0,184500.0,179500.0,180500.0,179434.453125,631550
2022-11-23,184000.0,186000.0,181000.0,181500.0,180428.546875,780342
2022-11-24,183000.0,188000.0,182500.0,188000.0,186890.171875,969322
2022-11-25,187000.0,189000.0,185000.0,185000.0,183907.890625,440351
2022-11-28,184000.0,184500.0,180500.0,180500.0,179434.453125,550985
2022-11-29,178500.0,183500.0,178500.0,182500.0,181422.65625,481120
2022-11-30,181500.0,187000.0,180500.0,187000.0,185896.078125,880333
2022-12-01,194500.0,195000.0,187500.0,187500.0,186393.125,1218297
2022-12-02,188000.0,190500.0,185500.0,185500.0,184404.9375,796841
2022-12-05,187000.0,195000.0,186500.0,191500.0,190369.515625,1224361
2022-12-06,189500.0,190000.0,185000.0,185500.0,184404.9375,877534
2022-12-07,183000.0,187500.0,182500.0,183500.0,182416.75,646753
2022-12-08,184000.0,186500.0,181500.0,185500.0,184404.9375,709428
2022-12-09,187500.0,195000.0,187000.0,195000.0,193848.859375,1081470
2022-12-12,192500.0,196500.0,190500.0,193000.0,191860.671875,652814
2022-12-13,195500.0,197000.0,191000.0,193000.0,191860.671875,692706
2022-12-14,194000.0,195000.0,191500.0,193500.0,192357.71875,708760
2022-12-15,191000.0,191000.0,182500.0,182500.0,181422.65625,1270685
2022-12-16,178000.0,182500.0,177500.0,180500.0,179434.453125,913806
2022-12-19,179500.0,184000.0,179500.0,183500.0,182416.75,574398
2022-12-20,182000.0,184000.0,179000.0,180500.0,179434.453125,625022
2022-12-21,182500.0,183000.0,180000.0,180000.0,178937.40625,302976
2022-12-22,182000.0,185500.0,180500.0,184500.0,183410.84375,466951
2022-12-23,180500.0,182000.0,178000.0,178000.0,176949.203125,613209
2022-12-26,178500.0,180500.0,177000.0,178500.0,177446.265625,350843
2022-12-27,179500.0,182500.0,179000.0,181000.0,179931.5,492232
2022-12-28,179000.0,183500.0,178000.0,180000.0,178937.40625,580495
2022-12-29,180000.0,185000.0,177500.0,177500.0,176452.15625,656658
2023-01-02,179500.0,180000.0,176000.0,179500.0,178440.359375,438162
2023-01-03,177000.0,179500.0,173500.0,178500.0,177446.265625,573137
2023-01-04,177000.0,183500.0,177000.0,182500.0,181422.65625,792920
2023-01-05,184500.0,190000.0,184000.0,186000.0,184902.0,1107483
2023-01-06,185500.0,187000.0,182500.0,185000.0,183907.890625,741129
2023-01-09,189500.0,196500.0,189000.0,196500.0,195340.015625,1115201
2023-01-10,193000.0,196000.0,190500.0,193000.0,191860.671875,839225
2023-01-11,197500.0,200500.0,194500.0,195000.0,193848.859375,1030650
2023-01-12,198000.0,199000.0,194000.0,194000.0,192854.765625,797343
2023-01-13,196000.0,200500.0,195000.0,195000.0,193848.859375,869459
2023-01-16,197000.0,201000.0,195000.0,200500.0,199316.390625,846276
2023-01-17,201000.0,201000.0,193500.0,193500.0,192357.71875,976576
2023-01-18,194000.0,196000.0,193000.0,195500.0,194345.90625,518929
2023-01-19,194000.0,196500.0,192500.0,196000.0,194842.953125,475600
2023-01-20,195500.0,201000.0,195000.0,196000.0,194842.953125,787881
2023-01-25,200500.0,203500.0,199600.0,202000.0,200807.53125,4625
2023-01-26,202500.0,204000.0,199900.0,202000.0,200807.53125,5156
2023-01-27,204500.0,211500.0,202000.0,211500.0,210251.453125,6621
2023-01-30,212000.0,214000.0,206500.0,207000.0,205778.015625,4949
2023-01-31,206000.0,208500.0,202000.0,207000.0,205778.015625,3824
2023-02-01,204500.0,208500.0,202500.0,205500.0,204286.875,2827
2023-02-02,213000.0,213500.0,210500.0,205500.0,204286.875,20981
2023-02-03,214000.0,225500.0,210500.0,211500.0,210251.453125,11490
2023-02-06,221000.0,224500.0,215500.0,215500.0,214227.84375,12489
2023-02-07,216000.0,220500.0,215000.0,219500.0,218204.234375,6245
2023-02-08,224500.0,232000.0,224000.0,230500.0,229139.296875,9889
2023-02-09,224500.0,230500.0,224000.0,230000.0,228642.25,8793
2023-02-10,226000.0,230500.0,222000.0,230000.0,228642.25,6957
2023-02-13,231000.0,231000.0,220500.0,223000.0,221683.5625,7040
2023-02-14,226500.0,228500.0,223000.0,224000.0,222677.65625,4249
2023-02-15,224500.0,224500.0,215000.0,215500.0,214227.84375,10250
2023-02-16,218000.0,222500.0,218000.0,220500.0,219198.3125,2933
2023-02-17,216000.0,219000.0,212000.0,215500.0,214227.84375,4039
2023-02-20,215500.0,220000.0,213500.0,219000.0,217707.1875,2145
2023-02-21,220500.0,220500.0,215000.0,215500.0,214227.84375,6766
2023-02-22,211500.0,213500.0,210500.0,211500.0,210251.453125,4098
2023-02-23,212000.0,214500.0,211000.0,213500.0,212239.640625,4285
2023-02-24,213500.0,214000.0,207000.0,208000.0,206772.125,6114
2023-02-27,204000.0,209000.0,204000.0,208000.0,206772.125,930467
2023-02-28,209500.0,212000.0,207500.0,208500.0,207269.171875,848323
2023-03-02,207500.0,209500.0,205000.0,206000.0,204783.921875,817689
2023-03-03,207500.0,210500.0,205500.0,205500.0,204286.875,729689
2023-03-06,208500.0,214500.0,208500.0,214500.0,213233.75,1052243
2023-03-07,214000.0,214500.0,210500.0,211000.0,209754.40625,640146
2023-03-08,208500.0,209000.0,202000.0,202500.0,201304.578125,1027023
2023-03-09,204500.0,206000.0,202000.0,202000.0,200807.53125,760330
2023-03-10,198000.0,201000.0,197800.0,199800.0,198620.515625,854741
2023-03-13,199800.0,203000.0,194600.0,202500.0,201304.578125,1035513
2023-03-14,200000.0,202000.0,196000.0,196000.0,194842.953125,776395
2023-03-15,200000.0,201000.0,194500.0,196400.0,195240.59375,838555
2023-03-16,193600.0,198400.0,192100.0,197100.0,195936.453125,708127
2023-03-17,201000.0,202000.0,197200.0,198000.0,196831.140625,778496
2023-03-20,198000.0,204000.0,198000.0,201500.0,200310.484375,602589
2023-03-21,202500.0,203500.0,200000.0,200500.0,199316.390625,403322
2023-03-22,203500.0,207500.0,203000.0,207000.0,205778.015625,655503
2023-03-23,204000.0,205000.0,202000.0,204000.0,202795.734375,607503
2023-03-24,204500.0,204500.0,200500.0,202500.0,201304.578125,599102
2023-03-27,201500.0,202000.0,198200.0,199300.0,198123.46875,611569
2023-03-28,199600.0,201000.0,197800.0,199500.0,198322.28125,586388
2023-03-29,198000.0,201000.0,198000.0,199100.0,197924.65625,442034
2023-03-30,200500.0,201000.0,198100.0,201000.0,199813.4375,788108
2023-03-31,203500.0,203500.0,199100.0,202000.0,200807.53125,937726
2023-04-03,203500.0,204500.0,198100.0,198200.0,197029.96875,794745
2023-04-04,198200.0,201000.0,198100.0,201000.0,199813.4375,575220
2023-04-05,201000.0,202500.0,199100.0,199200.0,198024.0625,485125
2023-04-06,198200.0,198300.0,191900.0,191900.0,190767.15625,1409355
2023-04-07,193000.0,195400.0,192900.0,193400.0,192258.296875,531141
2023-04-10,193300.0,193700.0,190500.0,193000.0,191860.671875,783772
2023-04-11,193300.0,200000.0,193300.0,199900.0,198719.9375,1137837
2023-04-12,199300.0,200500.0,196900.0,198000.0,196831.140625,700638
2023-04-13,196200.0,198800.0,195600.0,196400.0,195240.59375,727674
2023-04-14,198700.0,200500.0,197000.0,199000.0,197825.234375,964852
2023-04-17,199000.0,199300.0,196300.0,197000.0,195837.0625,556371
2023-04-18,196100.0,196900.0,191500.0,192800.0,191661.84375,1022386
2023-04-19,192400.0,192500.0,191400.0,191400.0,190270.109375,612192
2023-04-20,191600.0,192700.0,189900.0,191600.0,190468.9375,581315
2023-04-21,191500.0,192100.0,190100.0,190300.0,189176.609375,479007
2023-04-24,189000.0,191800.0,188500.0,190000.0,188878.375,469050
2023-04-25,190000.0,191200.0,186000.0,186100.0,185001.390625,778485
2023-04-26,185800.0,190900.0,185700.0,188100.0,186989.59375,671910
2023-04-27,188000.0,189400.0,186500.0,188200.0,187089.0,470891
2023-04-28,190000.0,193400.0,190000.0,192300.0,191164.796875,902999
2023-05-02,192200.0,193200.0,191400.0,193200.0,192059.484375,491178
2023-05-03,191800.0,193400.0,191300.0,192600.0,191463.03125,448203
2023-05-04,191100.0,197300.0,189000.0,196100.0,194942.359375,900385
2023-05-08,200500.0,207500.0,198200.0,207000.0,205778.015625,2034862
2023-05-09,209000.0,214500.0,208500.0,211000.0,209754.40625,1855368
2023-05-10,211000.0,212500.0,206500.0,210000.0,208760.296875,763447
2023-05-11,213000.0,216000.0,210500.0,211000.0,209754.40625,825757
2023-05-12,212000.0,214000.0,210000.0,213500.0,212239.640625,666880
2023-05-15,212000.0,213500.0,207500.0,212000.0,210748.5,584184
2023-05-16,212500.0,213500.0,207000.0,207500.0,206275.078125,528940
2023-05-17,207500.0,214000.0,207500.0,213000.0,211742.59375,538104
2023-05-18,213500.0,214000.0,210000.0,212500.0,211245.546875,378470
2023-05-19,214000.0,217000.0,212500.0,216500.0,215221.9375,870698
2023-05-22,215500.0,218000.0,214000.0,215000.0,213730.796875,534887
2023-05-23,215500.0,216000.0,211500.0,212000.0,210748.5,550247
2023-05-24,208000.0,209500.0,202500.0,203000.0,201801.625,1210194
2023-05-25,202500.0,207500.0,202500.0,206000.0,204783.921875,791642
2023-05-26,204500.0,207000.0,202500.0,202500.0,201304.578125,505880
2023-05-30,205000.0,205000.0,200500.0,201500.0,200310.484375,609318
2023-05-31,201500.0,203000.0,199100.0,199500.0,198322.28125,993582
2023-06-01,199900.0,204000.0,199900.0,204000.0,202795.734375,547388
2023-06-02,204500.0,205000.0,202500.0,204500.0,203292.78125,405330
2023-06-05,205500.0,206500.0,204000.0,204500.0,203292.78125,428762
2023-06-07,206500.0,208000.0,204000.0,205000.0,203789.828125,553505
2023-06-08,203000.0,203500.0,200000.0,200500.0,199316.390625,717690
2023-06-09,202000.0,205000.0,200500.0,200500.0,199316.390625,546093
2023-06-12,202500.0,203500.0,199700.0,200500.0,199316.390625,417698
2023-06-13,202000.0,203000.0,199600.0,201000.0,199813.4375,565013
2023-06-14,201000.0,202000.0,198300.0,199200.0,198024.0625,666340
2023-06-15,200000.0,202500.0,199900.0,200500.0,199316.390625,557684
2023-06-16,202500.0,204500.0,202000.0,202500.0,201304.578125,751013
2023-06-19,202500.0,202500.0,198500.0,198600.0,197427.609375,669785
2023-06-20,199500.0,201000.0,197900.0,198500.0,197328.1875,437974
2023-06-21,199100.0,199200.0,189900.0,189900.0,188778.96875,1358963
2023-06-22,189400.0,193200.0,189300.0,191300.0,190170.703125,580244
2023-06-23,191500.0,192000.0,188900.0,188900.0,187784.875,689964
2023-06-26,187700.0,191200.0,187600.0,188900.0,187784.875,489487
2023-06-27,188000.0,188000.0,184100.0,185900.0,184802.578125,877288
2023-06-28,187500.0,188100.0,182800.0,184800.0,183709.0625,717140
2023-06-29,183800.0,186200.0,183400.0,183400.0,182727.6875,578195
2023-06-30,183300.0,184500.0,180600.0,182800.0,182129.875,683584
2023-07-03,182800.0,190600.0,182800.0,189300.0,188606.046875,869777
2023-07-04,188200.0,190200.0,186700.0,188700.0,188008.25,491576
2023-07-05,188000.0,190200.0,186500.0,186500.0,185816.3125,686759
2023-07-06,185500.0,196200.0,185500.0,195500.0,194783.328125,1503767
2023-07-07,195600.0,197300.0,193800.0,195000.0,194285.15625,832803
2023-07-10,195000.0,196300.0,192700.0,193200.0,192491.75,509523
2023-07-11,196700.0,197600.0,194600.0,197400.0,196676.359375,524208
2023-07-12,197400.0,202500.0,195700.0,202000.0,201259.5,865666
2023-07-13,204500.0,206500.0,199500.0,199700.0,198967.921875,941626
2023-07-14,202000.0,204500.0,200500.0,204500.0,203750.328125,739825
2023-07-17,206000.0,207000.0,202500.0,206500.0,205743.0,705819
2023-07-18,205500.0,209500.0,204500.0,209000.0,208233.828125,803341
2023-07-19,209500.0,209500.0,204500.0,204500.0,203750.328125,687227
2023-07-20,202500.0,208500.0,202500.0,204500.0,203750.328125,578731
2023-07-21,202500.0,206500.0,200500.0,206000.0,205244.828125,629745
2023-07-24,205500.0,206500.0,201500.0,203000.0,202255.828125,662414
2023-07-25,202000.0,203500.0,199300.0,201000.0,200263.15625,661241
2023-07-26,201500.0,202500.0,194900.0,197700.0,196975.265625,1068784
2023-07-27,197500.0,212000.0,197000.0,211500.0,210724.671875,1442727
2023-07-28,211500.0,212500.0,206000.0,211000.0,210226.5,952122
2023-07-31,214500.0,228000.0,212500.0,227000.0,226167.84375,2725703
2023-08-01,232500.0,239500.0,230500.0,233000.0,232145.859375,3102468
2023-08-02,235000.0,235000.0,226000.0,227500.0,226666.015625,1388773
2023-08-03,226500.0,227500.0,219000.0,223000.0,222182.515625,1430439
2023-08-04,230500.0,235500.0,220000.0,223500.0,222680.671875,2561625
2023-08-07,226500.0,241500.0,225000.0,234500.0,233640.359375,3055268
2023-08-08,241000.0,241500.0,223000.0,223000.0,222182.515625,1933999
2023-08-09,225000.0,232500.0,224000.0,227500.0,226666.015625,1277473
2023-08-10,223500.0,225000.0,220000.0,225000.0,224175.1875,928409
2023-08-11,227000.0,231500.0,222000.0,222000.0,221186.171875,939248
2023-08-14,222500.0,224500.0,220500.0,221000.0,220189.84375,572079
2023-08-16,219500.0,225500.0,218000.0,222500.0,221684.34375,943493
2023-08-17,221000.0,222000.0,216000.0,218000.0,217200.84375,880587
2023-08-18,213500.0,217500.0,211000.0,212500.0,211721.0,886686
2023-08-21,213000.0,218000.0,213000.0,214500.0,213713.671875,691652
2023-08-22,218000.0,224500.0,217000.0,221000.0,220189.84375,1005692
2023-08-23,222000.0,222000.0,215500.0,215500.0,214710.0,868139
2023-08-24,221000.0,235000.0,218500.0,229000.0,228160.515625,3013711
2023-08-25,221500.0,222000.0,210500.0,211000.0,210226.5,2072800
2023-08-28,213000.0,213500.0,210000.0,213500.0,212717.34375,695518
2023-08-29,213500.0,218500.0,213500.0,218000.0,217200.84375,805948
2023-08-30,221000.0,222000.0,216500.0,217500.0,216702.671875,600149
