Date,Open,High,Low,Close,Volume
2022-03-15,327500.21875,327500.21875,327500.21875,327500.21875,0
2022-03-16,327500.21875,327500.21875,327500.21875,327500.21875,0
2022-03-17,327500.21875,327500.21875,327500.21875,327500.21875,0
2022-03-18,343427.2832002903,344920.4453011611,339943.23829825834,342929.5625,722326
2022-03-21,342929.5625,342929.5625,342929.5625,342929.5625,0
2022-03-22,338450.0644329897,339445.50579896907,334468.2989690722,337952.34375,301259
2022-03-23,341436.3965267728,345915.88277858176,339943.2344428365,343925.0,504911
2022-03-24,337952.34181985294,340440.94522058824,333472.8556985294,338450.0625,528012
2022-03-25,337952.3375093844,338450.0581831832,330984.2480762012,331481.96875,559026
2022-03-28,327997.9297699849,330984.25386500754,322523.0022624434,329988.8125,356589
2022-03-29,332975.12691803894,336459.17159431137,330486.5235778443,332477.40625,323767
2022-03-30,340440.9491150442,340440.9491150442,335463.74225663714,337454.625,454373
2022-03-31,339943.2226046255,340440.9432819383,336956.89854074887,338947.78125,427064
2022-04-01,338450.0801043219,338947.8008103577,333970.59375,333970.59375,446987
2022-04-04,333970.5840421598,337454.6288831361,330486.5392011834,336459.1875,283687
2022-04-05,338947.77358576644,341436.3769160584,336459.17025547446,340938.65625,389951
2022-04-06,334966.0252367424,336459.18731060607,327500.2148674242,328495.65625,647201
2022-04-07,321527.570288162,327002.4979556075,319536.6875,319536.6875,493204
2022-04-08,320532.1149289099,323020.7183056872,310079.9807464455,315057.1875,626173
2022-04-11,309582.2734624601,311573.15625,306595.9492811502,311573.15625,507362
2022-04-12,304605.05287682335,309582.25962317665,303609.61152755265,307093.65625,467984
2022-04-13,304605.07608695654,310080.00392512075,302614.193236715,309084.5625,519629
2022-04-14,310079.99415934505,314061.75973442494,307093.66997803515,311573.15625,459979
2022-04-15,307591.3769246353,312568.5836709887,304107.33220218803,307093.65625,369642
2022-04-18,304605.0605628059,306595.9433115824,303609.6191884176,305102.78125,209787
2022-04-19,306595.953125,312568.6015625,306098.232421875,310577.71875,371024
2022-04-20,314061.75,315554.91204437404,310577.70522979397,314061.75,496286
2022-04-21,309084.5350868336,309582.2557552504,304605.0490710824,308089.09375,803990
2022-04-22,300623.2889583333,302614.1716666667,298134.6855729167,298632.40625,1166406
2022-04-25,291166.6093479203,293655.2128466205,286687.12305026,287184.84375,823308
2022-04-26,287184.84962979093,290171.17388937285,283700.8046602787,285691.6875,804555
2022-04-27,278225.87110071303,280714.47459893045,275737.26760249556,279221.3125,875090
2022-04-28,284696.24019607843,284696.24019607843,277230.429701426,279221.3125,547958
2022-04-29,281212.20304319373,286189.41017670155,280216.7616164921,285193.96875,540274
2022-05-02,279719.03125,281212.1933385231,277728.1484653025,279719.03125,509250
2022-05-03,279221.30668218085,282705.3515070922,278723.5859929078,280714.46875,419535
2022-05-04,280714.46875,285691.6756427305,278225.8653036347,280714.46875,394212
2022-05-06,271257.783203125,273746.38671875,266778.296875,270760.0625,787063
2022-05-10,267773.72305253625,276234.97452445654,267773.72305253625,274741.8125,732705
2022-05-11,272253.2284386201,277728.15625,271755.50772849465,277728.15625,473201
2022-05-12,272253.2008680556,274741.8041666667,268769.15625,268769.15625,611860
2022-05-13,270760.05282331514,273746.376935337,268271.4493966302,273248.65625,474153
2022-05-16,276732.70498171845,277728.14636654477,271755.49805758684,272253.21875,385763
2022-05-17,272253.21103675134,274741.8144283122,270760.04900181486,274244.09375,430794
2022-05-18,278225.85527802893,279221.2966207052,273746.3692359855,275239.53125,536493
2022-05-19,267276.0195096685,271755.5058701657,265285.1366827808,270262.34375,625683
2022-05-20,268769.16818181815,275737.2577272727,267773.7268181818,273746.375,468832
2022-05-23,273746.3654279279,276732.6894144144,272253.20343468466,276234.96875,317519
2022-05-24,273746.3786419173,274244.09933035716,264787.40625,264787.40625,574617
2022-05-25,265285.12693843985,267276.00969219924,261303.36143092104,264787.40625,533307
2022-05-26,268271.45106907893,271257.775199718,264787.40625,264787.40625,541194
2022-05-27,269764.59756944445,270760.0388888889,267275.9942708333,268769.15625,481191
2022-05-30,272750.9415035587,281212.1933385231,272253.22080738435,279719.03125,751170
2022-05-31,280216.755859375,288180.287109375,276234.990234375,286687.125,1515701
2022-06-02,289175.72068965517,289673.44137931033,282705.3517241379,288678.0,608586
2022-06-03,292162.05472826085,293157.4961413043,284696.24413043476,286189.40625,470483
2022-06-07,281212.173448741,282705.3354316547,274741.80485611514,276732.6875,660801
2022-06-08,278225.8494829137,278723.5701438849,273248.64287320146,276732.6875,400681
2022-06-09,274244.1034798535,276234.98626373627,267773.7344322344,271755.5,753205
2022-06-10,267773.71493055555,273248.6421875,267275.9942708333,268769.15625,497525
2022-06-13,260805.640378937,261801.08175442912,252842.109375,252842.109375,928643
2022-06-14,244878.58213932806,254335.2753520257,243883.1407485178,251846.671875,731127
2022-06-15,248860.34956543968,250851.2323619632,240399.09768021473,243385.421875,751618
2022-06-16,247864.91015625,249855.79296875,238408.216796875,238905.9375,737844
2022-06-17,231440.12121710525,240399.09365131578,231440.12121710525,236417.328125,990192
2022-06-20,238408.20880074787,239901.37086004272,228951.515758547,232933.28125,719666
2022-06-21,234924.15840292274,240399.08582332983,233430.99637917534,238408.203125,526317
2022-06-22,238408.21271151747,238408.21271151747,225965.1953466157,227956.078125,894578
2022-06-23,227956.07438568375,238408.20880074787,227956.07438568375,232933.28125,894526
2022-06-24,237412.76221590908,248860.33775252526,234924.15883838382,246371.734375,990710
2022-06-27,246371.74416415664,252344.39250753014,243385.4199924699,247864.90625,634239
2022-06-28,247367.1875309406,251846.67382425742,244878.58403465347,251348.953125,460119
2022-06-29,245376.296875,247864.90029158216,243385.4141417343,245376.296875,464699
2022-06-30,240399.099609375,243883.14453125,235421.892578125,238905.9375,764891
2022-07-01,238905.9335443038,241394.53701872364,232435.56451081223,235919.609375,527033
2022-07-04,236417.32214095743,238905.9255319149,229449.2326462766,233928.71875,512776
2022-07-05,237412.76388888888,247367.17746913582,235919.60185185185,241892.25,654854
2022-07-06,238905.92402464067,248362.61685061603,235421.8792992813,242389.96875,875386
2022-07-07,244878.5820153061,247864.90618622449,241892.25784438776,243883.140625,547620
2022-07-08,245874.0234688755,251348.9511169679,244878.58207831325,247864.90625,652395
2022-07-11,244878.58393970894,246869.46673596674,237412.7734537422,239403.65625,554603
2022-07-12,235421.88664346893,236417.32802462525,229449.23835653104,232435.5625,601679
2022-07-13,230942.4005263158,237910.4901973684,230942.4005263158,236417.328125,451619
2022-07-14,230942.4004282655,234924.1659528908,229946.9590471092,232435.5625,611226
2022-07-15,233430.99786931818,233430.99786931818,226960.62905844155,229946.953125,826920
2022-07-18,232933.27979208925,245874.01755831644,231937.8384254564,245376.296875,986963
2022-07-19,241394.52739989734,242887.68942505133,238905.92402464067,242389.96875,350932
2022-07-20,249855.78499745933,252344.38843368902,243385.41606326218,244878.578125,635582
2022-07-21,247367.17976546907,255330.7107035928,245376.29703093812,249358.0625,567875
2022-07-22,248860.34375,252344.38856249998,245874.019625,248860.34375,465586
2022-07-25,246869.46875,247864.91015625,242887.703125,246869.46875,380368
2022-07-26,243385.41992984695,243883.140625,239403.65436862246,243883.140625,432397
2022-07-27,246371.7401867378,246371.7401867378,239901.37125254064,244878.578125,576997
2022-07-28,249855.78106022265,253837.54649544533,244380.8535867915,245874.015625,564324
2022-07-29,250851.222972973,260805.6365830116,250353.50229247106,257819.3125,1105156
2022-08-01,259312.4745415058,260307.91590250967,255330.70909749035,257819.3125,532517
2022-08-02,259312.4745415058,259312.4745415058,252842.1056949807,257819.3125,551218
2022-08-03,254832.9814126394,269764.60141728626,253837.5400789963,267773.71875,831121
2022-08-04,271257.7773651737,276732.70498171845,269764.6152879342,272253.21875,960547
2022-08-05,276234.9780547753,279719.02282303374,264289.68170646066,265782.84375,949836
2022-08-08,259810.19717117987,260307.91785541584,255828.43169729205,257321.59375,940226
2022-08-09,259810.20318396227,265782.85153301887,258317.0410966981,263791.96875,529474
2022-08-10,261303.36131321566,264787.40613072517,259810.1992485687,260805.640625,317975
2022-08-11,268271.44521028036,269764.60724299063,264787.4004672897,266280.5625,517715
2022-08-12,266280.5702683616,268271.4530367232,263791.9668079096,264289.6875,402713
2022-08-16,267276.0034320809,267773.7241088632,256823.8692196532,258317.03125,864710
2022-08-17,257819.316375969,258814.75775193798,253339.83018410855,256823.875,433453
2022-08-18,252842.10924999998,254832.992,247864.90237499998,248860.34375,788467
2022-08-19,249358.072265625,249855.79296875,244878.5859375,246869.46875,382703
2022-08-22,243883.13868380856,245874.02144857432,240399.09384546842,244380.859375,340467
2022-08-23,242389.97847510374,243385.41986514523,238905.9336099585,239901.375,400035
2022-08-24,240896.81444099377,242389.97651397515,239403.6523680124,240399.09375,344838
2022-08-25,241892.25977760737,247367.18746804705,240896.8183793456,243385.421875,347778
2022-08-26,244878.57799586776,245376.29868285122,240399.0918130165,240896.8125,306637
2022-08-29,231440.11919070513,234426.44330929487,230444.67781784188,232933.28125,610295
2022-08-30,233431.0020680147,238408.20893513656,233431.0020680147,236915.046875,306143
2022-08-31,233431.009765625,239403.658203125,231440.126953125,238905.9375,424718
2022-09-01,234924.171875,236915.0546875,231937.84765625,234924.171875,410984
2022-09-02,236417.32605502137,237910.48811431625,231440.11919070513,232933.28125,374672
2022-09-05,232435.568359375,236915.0546875,232435.568359375,234924.171875,327916
2022-09-06,236417.32214095743,236417.32214095743,232435.55671542554,233928.71875,240015
2022-09-07,232435.55456938446,232435.55456938446,226960.6271598272,230444.671875,480805
2022-09-08,231937.83389578835,233430.99591657668,227458.34783342332,230444.671875,542651
2022-09-13,234924.16221174004,238408.20699030397,234426.44152908804,237412.765625,510894
2022-09-14,227458.3535665761,229946.9569972826,224969.75013586954,228951.515625,552863
2022-09-15,229946.95884146343,229946.95884146343,224472.03125,224472.03125,525459
2022-09-16,220490.271484375,221983.43359375,218499.388671875,218997.109375,777712
2022-09-19,218499.38080561926,219992.54286123853,216010.77737958718,217006.21875,502182
2022-09-20,219494.82217603212,220987.98423165138,217006.21875,217006.21875,240498
2022-09-21,215513.0604826878,216010.7811766432,211033.57423708923,212029.015625,493972
2022-09-22,206554.08198395884,208544.9647018765,203070.0372276029,205558.640625,693460
2022-09-23,206554.08217042754,211531.28896971495,206554.08217042754,209540.40625,655441
2022-09-26,204563.20702169926,207051.81051344742,203070.04492665036,203567.765625,513342
2022-09-27,201576.88283160146,205060.9277200489,198092.83794315404,203567.765625,641394
2022-09-28,201576.88279301746,202572.3241895262,197097.39650872818,199586.0,579635
2022-09-29,203000.0,205000.0,196000.0,196500.0,612278
2022-09-30,191500.0,198000.0,190500.0,193500.0,924294
2022-10-04,192000.0,192000.0,175500.0,176500.0,3753785
2022-10-05,170500.0,176000.0,164000.0,164000.0,6634375
2022-10-06,163500.0,169000.0,163000.0,167000.0,3477299
2022-10-07,164000.0,167500.0,159500.0,160000.0,2596863
2022-10-11,156500.0,159500.0,156000.0,158500.0,1835014
2022-10-12,158500.0,164500.0,158000.0,162000.0,1515631
2022-10-13,160500.0,161000.0,155000.0,158500.0,1487183
2022-10-14,163500.0,168500.0,163000.0,165500.0,1568930
2022-10-17,162500.0,168000.0,160500.0,167000.0,1436527
2022-10-18,170500.0,173000.0,169000.0,172500.0,1414552
2022-10-19,172500.0,173500.0,168500.0,168500.0,1172766
2022-10-20,168000.0,168500.0,163000.0,168500.0,1098598
2022-10-21,165000.0,168000.0,164000.0,166000.0,749769
2022-10-24,169000.0,170000.0,163000.0,164000.0,888373
2022-10-25,164500.0,167000.0,164000.0,165500.0,547041
2022-10-26,165000.0,165000.0,159000.0,159500.0,1352211
2022-10-27,159000.0,162000.0,156000.0,161000.0,1058992
2022-10-28,158000.0,161000.0,157000.0,160000.0,777329
2022-10-31,163500.0,170500.0,161500.0,169500.0,1585289
2022-11-01,168000.0,171000.0,166500.0,170500.0,768757
2022-11-02,170000.0,177000.0,169000.0,174000.0,1585072
2022-11-03,168500.0,170500.0,166000.0,169000.0,1017930
2022-11-04,167500.0,174500.0,167500.0,174000.0,1248339
2022-11-07,177000.0,178000.0,168000.0,169000.0,2128304
2022-11-08,172000.0,179000.0,171000.0,177500.0,2549625
2022-11-09,178500.0,183000.0,177500.0,180000.0,1596245
2022-11-10,177500.0,180000.0,176000.0,176000.0,975484
2022-11-11,189000.0,196500.0,186000.0,193500.0,3312709
2022-11-14,194000.0,194500.0,188000.0,188500.0,1776156
2022-11-15,190000.0,192500.0,188000.0,192000.0,889734
2022-11-16,194000.0,194500.0,187000.0,189500.0,1156594
2022-11-17,188000.0,189500.0,186500.0,188000.0,825254
2022-11-18,187500.0,190000.0,184500.0,185500.0,784241
2022-11-21,186000.0,187500.0,181000.0,182500.0,614738
2022-11-22,181500.0,184500.0,179500.0,180500.0,631550
2022-11-23,184000.0,186000.0,181000.0,181500.0,780342
2022-11-24,183000.0,188000.0,182500.0,188000.0,969322
2022-11-25,187000.0,189000.0,185000.0,185000.0,440351
2022-11-28,184000.0,184500.0,180500.0,180500.0,550985
2022-11-29,178500.0,183500.0,178500.0,182500.0,481120
2022-11-30,181500.0,187000.0,180500.0,187000.0,880333
2022-12-01,194500.0,195000.0,187500.0,187500.0,1218297
2022-12-02,188000.0,190500.0,185500.0,185500.0,796841
2022-12-05,187000.0,195000.0,186500.0,191500.0,1224361
2022-12-06,189500.0,190000.0,185000.0,185500.0,877534
2022-12-07,183000.0,187500.0,182500.0,183500.0,646753
2022-12-08,184000.0,186500.0,181500.0,185500.0,709428
2022-12-09,187500.0,195000.0,187000.0,195000.0,1081470
2022-12-12,192500.0,196500.0,190500.0,193000.0,652814
2022-12-13,195500.0,197000.0,191000.0,193000.0,692706
2022-12-14,194000.0,195000.0,191500.0,193500.0,708760
2022-12-15,191000.0,191000.0,182500.0,182500.0,1270685
2022-12-16,178000.0,182500.0,177500.0,180500.0,913806
2022-12-19,179500.0,184000.0,179500.0,183500.0,574398
2022-12-20,182000.0,184000.0,179000.0,180500.0,625022
2022-12-21,182500.0,183000.0,180000.0,180000.0,302976
2022-12-22,182000.0,185500.0,180500.0,184500.0,466951
2022-12-23,180500.0,182000.0,178000.0,178000.0,613209
2022-12-26,178500.0,180500.0,177000.0,178500.0,350843
2022-12-27,179500.0,182500.0,179000.0,181000.0,492232
2022-12-28,179000.0,183500.0,178000.0,180000.0,580495
2022-12-29,180000.0,185000.0,177500.0,177500.0,656658
2023-01-02,179500.0,180000.0,176000.0,179500.0,438162
2023-01-03,177000.0,179500.0,173500.0,178500.0,573137
2023-01-04,177000.0,183500.0,177000.0,182500.0,792920
2023-01-05,184500.0,190000.0,184000.0,186000.0,1107483
2023-01-06,185500.0,187000.0,182500.0,185000.0,741129
2023-01-09,189500.0,196500.0,189000.0,196500.0,1115201
2023-01-10,193000.0,196000.0,190500.0,193000.0,839225
2023-01-11,197500.0,200500.0,194500.0,195000.0,1030650
2023-01-12,198000.0,199000.0,194000.0,194000.0,797343
2023-01-13,196000.0,200500.0,195000.0,195000.0,869459
2023-01-16,197000.0,201000.0,195000.0,200500.0,846276
2023-01-17,201000.0,201000.0,193500.0,193500.0,976576
2023-01-18,194000.0,196000.0,193000.0,195500.0,518929
2023-01-19,194000.0,196500.0,192500.0,196000.0,475600
2023-01-20,195500.0,201000.0,195000.0,196000.0,787881
2023-01-25,200500.0,203500.0,199600.0,202000.0,4625
2023-01-26,202500.0,204000.0,199900.0,202000.0,5156
2023-01-27,204500.0,211500.0,202000.0,211500.0,6621
2023-01-30,212000.0,214000.0,206500.0,207000.0,4949
2023-01-31,206000.0,208500.0,202000.0,207000.0,3824
2023-02-01,204500.0,208500.0,202500.0,205500.0,2827
2023-02-02,213000.0,213500.0,210500.0,205500.0,20981
2023-02-03,214000.0,225500.0,210500.0,211500.0,11490
2023-02-06,221000.0,224500.0,215500.0,215500.0,12489
2023-02-07,216000.0,220500.0,215000.0,219500.0,6245
2023-02-08,224500.0,232000.0,224000.0,230500.0,9889
2023-02-09,224500.0,230500.0,224000.0,230000.0,8793
2023-02-10,226000.0,230500.0,222000.0,230000.0,6957
2023-02-13,231000.0,231000.0,220500.0,223000.0,7040
2023-02-14,226500.0,228500.0,223000.0,224000.0,4249
2023-02-15,224500.0,224500.0,215000.0,215500.0,10250
2023-02-16,218000.0,222500.0,218000.0,220500.0,2933
2023-02-17,216000.0,219000.0,212000.0,215500.0,4039
2023-02-20,215500.0,220000.0,213500.0,219000.0,2145
2023-02-21,220500.0,220500.0,215000.0,215500.0,6766
2023-02-22,211500.0,213500.0,210500.0,211500.0,4098
2023-02-23,212000.0,214500.0,211000.0,213500.0,4285
2023-02-24,213500.0,214000.0,207000.0,208000.0,6114
2023-02-27,204000.0,209000.0,204000.0,208000.0,930467
2023-02-28,209500.0,212000.0,207500.0,208500.0,848323
2023-03-02,207500.0,209500.0,205000.0,206000.0,817689
2023-03-03,207500.0,210500.0,205500.0,205500.0,729689
2023-03-06,208500.0,214500.0,208500.0,214500.0,1052243
2023-03-07,214000.0,214500.0,210500.0,211000.0,640146
2023-03-08,208500.0,209000.0,202000.0,202500.0,1027023
2023-03-09,204500.0,206000.0,202000.0,202000.0,760330
2023-03-10,198000.0,201000.0,197800.0,199800.0,854741
2023-03-13,199800.0,203000.0,194600.0,202500.0,1035513
2023-03-14,200000.0,202000.0,196000.0,196000.0,776395
2023-03-15,200000.0,201000.0,194500.0,196400.0,838555
2023-03-16,193600.0,198400.0,192100.0,197100.0,708127
2023-03-17,201000.0,202000.0,197200.0,198000.0,778496
2023-03-20,198000.0,204000.0,198000.0,201500.0,602589
2023-03-21,202500.0,203500.0,200000.0,200500.0,403322
2023-03-22,203500.0,207500.0,203000.0,207000.0,655503
2023-03-23,204000.0,205000.0,202000.0,204000.0,607503
2023-03-24,204500.0,204500.0,200500.0,202500.0,599102
2023-03-27,201500.0,202000.0,198200.0,199300.0,611569
2023-03-28,199600.0,201000.0,197800.0,199500.0,586388
2023-03-29,198000.0,201000.0,198000.0,199100.0,442034
2023-03-30,200500.0,201000.0,198100.0,201000.0,788108
2023-03-31,203500.0,203500.0,199100.0,202000.0,937726
2023-04-03,203500.0,204500.0,198100.0,198200.0,794745
2023-04-04,198200.0,201000.0,198100.0,201000.0,575220
2023-04-05,201000.0,202500.0,199100.0,199200.0,485125
2023-04-06,198200.0,198300.0,191900.0,191900.0,1409355
2023-04-07,193000.0,195400.0,192900.0,193400.0,531141
2023-04-10,193300.0,193700.0,190500.0,193000.0,783772
2023-04-11,193300.0,200000.0,193300.0,199900.0,1137837
2023-04-12,199300.0,200500.0,196900.0,198000.0,700638
2023-04-13,196200.0,198800.0,195600.0,196400.0,727674
2023-04-14,198700.0,200500.0,197000.0,199000.0,964852
2023-04-17,199000.0,199300.0,196300.0,197000.0,556371
2023-04-18,196100.0,196900.0,191500.0,192800.0,1022386
2023-04-19,192400.0,192500.0,191400.0,191400.0,612192
2023-04-20,191600.0,192700.0,189900.0,191600.0,581315
2023-04-21,191500.0,192100.0,190100.0,190300.0,479007
2023-04-24,189000.0,191800.0,188500.0,190000.0,469050
2023-04-25,190000.0,191200.0,186000.0,186100.0,778485
2023-04-26,185800.0,190900.0,185700.0,188100.0,671910
2023-04-27,188000.0,189400.0,186500.0,188200.0,470891
2023-04-28,190000.0,193400.0,190000.0,192300.0,902999
2023-05-02,192200.0,193200.0,191400.0,193200.0,491178
2023-05-03,191800.0,193400.0,191300.0,192600.0,448203
2023-05-04,191100.0,197300.0,189000.0,196100.0,900385
2023-05-08,200500.0,207500.0,198200.0,207000.0,2034862
2023-05-09,209000.0,214500.0,208500.0,211000.0,1855368
2023-05-10,211000.0,212500.0,206500.0,210000.0,763447
2023-05-11,213000.0,216000.0,210500.0,211000.0,825757
2023-05-12,212000.0,214000.0,210000.0,213500.0,666880
2023-05-15,212000.0,213500.0,207500.0,212000.0,584184
2023-05-16,212500.0,213500.0,207000.0,207500.0,528940
2023-05-17,207500.0,214000.0,207500.0,213000.0,538104
2023-05-18,213500.0,214000.0,210000.0,212500.0,378470
2023-05-19,214000.0,217000.0,212500.0,216500.0,870698
2023-05-22,215500.0,218000.0,214000.0,215000.0,534887
2023-05-23,215500.0,216000.0,211500.0,212000.0,550247
2023-05-24,208000.0,209500.0,202500.0,203000.0,1210194
2023-05-25,202500.0,207500.0,202500.0,206000.0,791642
2023-05-26,204500.0,207000.0,202500.0,202500.0,505880
2023-05-30,205000.0,205000.0,200500.0,201500.0,609318
2023-05-31,201500.0,203000.0,199100.0,199500.0,993582
2023-06-01,199900.0,204000.0,199900.0,204000.0,547388
2023-06-02,204500.0,205000.0,202500.0,204500.0,405330
2023-06-05,205500.0,206500.0,204000.0,204500.0,428762
2023-06-07,206500.0,208000.0,204000.0,205000.0,553505
2023-06-08,203000.0,203500.0,200000.0,200500.0,717690
2023-06-09,202000.0,205000.0,200500.0,200500.0,546093
2023-06-12,202500.0,203500.0,199700.0,200500.0,417698
2023-06-13,202000.0,203000.0,199600.0,201000.0,565013
2023-06-14,201000.0,202000.0,198300.0,199200.0,666340
2023-06-15,200000.0,202500.0,199900.0,200500.0,557684
2023-06-16,202500.0,204500.0,202000.0,202500.0,751013
2023-06-19,202500.0,202500.0,198500.0,198600.0,669785
2023-06-20,199500.0,201000.0,197900.0,198500.0,437974
2023-06-21,199100.0,199200.0,189900.0,189900.0,1358963
2023-06-22,189400.0,193200.0,189300.0,191300.0,580244
2023-06-23,191500.0,192000.0,188900.0,188900.0,689964
2023-06-26,187700.0,191200.0,187600.0,188900.0,489487
2023-06-27,188000.0,188000.0,184100.0,185900.0,877288
2023-06-28,187500.0,188100.0,182800.0,184800.0,717140
2023-06-29,183800.0,186200.0,183400.0,183400.0,578195
2023-06-30,183300.0,184500.0,180600.0,182800.0,683584
2023-07-03,182800.0,190600.0,182800.0,189300.0,869777
2023-07-04,188200.0,190200.0,186700.0,188700.0,491576
2023-07-05,188000.0,190200.0,186500.0,186500.0,686759
2023-07-06,185500.0,196200.0,185500.0,195500.0,1503767
2023-07-07,195600.0,197300.0,193800.0,195000.0,832803
2023-07-10,195000.0,196300.0,192700.0,193200.0,509523
2023-07-11,196700.0,197600.0,194600.0,197400.0,524208
2023-07-12,197400.0,202500.0,195700.0,202000.0,865666
2023-07-13,204500.0,206500.0,199500.0,199700.0,941626
2023-07-14,202000.0,204500.0,200500.0,204500.0,739825
2023-07-17,206000.0,207000.0,202500.0,206500.0,705819
2023-07-18,205500.0,209500.0,204500.0,209000.0,803341
2023-07-19,209500.0,209500.0,204500.0,204500.0,687227
2023-07-20,202500.0,208500.0,202500.0,204500.0,578731
2023-07-21,202500.0,206500.0,200500.0,206000.0,629745
2023-07-24,205500.0,206500.0,201500.0,203000.0,662414
2023-07-25,202000.0,203500.0,199300.0,201000.0,661241
2023-07-26,201500.0,202500.0,194900.0,197700.0,1068784
2023-07-27,197500.0,212000.0,197000.0,211500.0,1442727
2023-07-28,211500.0,212500.0,206000.0,211000.0,952122
2023-07-31,214500.0,228000.0,212500.0,227000.0,2725703
2023-08-01,232500.0,239500.0,230500.0,233000.0,3102468
2023-08-02,235000.0,235000.0,226000.0,227500.0,1388773
2023-08-03,226500.0,227500.0,219000.0,223000.0,1430439
2023-08-04,230500.0,235500.0,220000.0,223500.0,2561625
2023-08-07,226500.0,241500.0,225000.0,234500.0,3055268
2023-08-08,241000.0,241500.0,223000.0,223000.0,1933999
2023-08-09,225000.0,232500.0,224000.0,227500.0,1277473
2023-08-10,223500.0,225000.0,220000.0,225000.0,928409
2023-08-11,227000.0,231500.0,222000.0,222000.0,939248
2023-08-14,222500.0,224500.0,220500.0,221000.0,572079
2023-08-16,219500.0,225500.0,218000.0,222500.0,943493
2023-08-17,221000.0,222000.0,216000.0,218000.0,880587
2023-08-18,213500.0,217500.0,211000.0,212500.0,886686
2023-08-21,213000.0,218000.0,213000.0,214500.0,691652
2023-08-22,218000.0,224500.0,217000.0,221000.0,1005692
2023-08-23,222000.0,222000.0,215500.0,215500.0,868139
2023-08-24,221000.0,235000.0,218500.0,229000.0,3013711
2023-08-25,221500.0,222000.0,210500.0,211000.0,2072800
2023-08-28,213000.0,213500.0,210000.0,213500.0,695518
2023-08-29,213500.0,218500.0,213500.0,218000.0,805948
2023-08-30,221000.0,222000.0,216500.0,217500.0,600149
2023-08-31,217500.0,219000.0,213000.0,214500.0,808546
2023-09-01,215000.0,215500.0,212000.0,214500.0,569772
2023-09-04,213500.0,214000.0,207500.0,211500.0,660388
2023-09-05,211500.0,213000.0,209500.0,212000.0,390882
2023-09-06,210500.0,214500.0,207500.0,214000.0,808331
2023-09-07,216000.0,222000.0,214500.0,216500.0,1234068
2023-09-08,218000.0,218000.0,212500.0,215000.0,595117
2023-09-11,214000.0,214500.0,210000.0,211500.0,724040
2023-09-12,213500.0,222500.0,213000.0,219500.0,1284472
2023-09-13,220000.0,222000.0,215500.0,222000.0,923349
2023-09-14,223000.0,226000.0,220500.0,225500.0,990793
2023-09-15,225000.0,230000.0,224500.0,229500.0,1162871
2023-09-18,227000.0,229000.0,221500.0,221500.0,720909
2023-09-19,222000.0,222000.0,219000.0,219500.0,448589
2023-09-20,219000.0,221500.0,216500.0,217500.0,374274
2023-09-21,215000.0,216500.0,210000.0,210000.0,685787
2023-09-22,206500.0,210000.0,206000.0,208000.0,485769
2023-09-25,209000.0,211500.0,206000.0,206500.0,490044
2023-09-26,207000.0,207500.0,200000.0,201000.0,660374
2023-09-27,198000.0,202500.0,197600.0,201500.0,419270
2023-10-04,196000.0,198100.0,191200.0,191200.0,1163452
2023-10-05,192500.0,193800.0,189000.0,189400.0,622759
2023-10-06,189300.0,192300.0,189200.0,190900.0,403501
2023-10-10,192800.0,196300.0,189800.0,191200.0,627779
2023-10-11,194000.0,195800.0,192800.0,193000.0,603727
2023-10-12,193700.0,194900.0,191500.0,193600.0,570782
